mle,0.674106072,0.6925
bayes,0.661867051,0.678
knn-k1-c2,0.7876169906407487,0.6165
knn-k3-c2,0.7578593712503,0.6245
knn-k5-c2,0.7314614830813535,0.6335
knn-k3-c1,0.7535397168226542,0.622
knn-k3-c2,0.7578593712503,0.6245
knn-k3-cinf,0.7568994480441564,0.6425
